,BaseDateTime,LAT,LON,SOG,COG,Heading,IMO,VesselType,Status,Length,Width,Draft
18025,2016-07-14 10:00:00,54.06549,-131.03431,16.5,158.6,159.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.3
18026,2016-07-14 11:00:00,54.01771,-131.00742,16.5,164.6,165.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.3
18027,2016-07-14 12:00:00,37.18297,-131.93372,20.3,-114.4,295.0,IMO9303522,71.0,under way using engine,332.0,42.0,11.8
18056,2016-07-15 17:00:00,34.87865,-126.13928,13.5,-108.6,308.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18057,2016-07-15 18:00:00,34.99763,-126.37458,12.9,-109.6,307.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18058,2016-07-15 19:00:00,35.07483,-126.52555,13.0,-105.6,309.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18059,2016-07-15 20:00:00,35.2324,-126.83527,12.8,-109.6,307.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18060,2016-07-15 21:00:00,35.34187,-127.05895,12.8,-109.6,306.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18061,2016-07-15 22:00:00,35.45063,-127.283,13.1,-113.6,302.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18062,2016-07-15 23:00:00,35.5614,-127.52008,13.0,-109.6,306.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18063,2016-07-16 00:00:00,35.67607,-127.76222,13.5,-109.6,307.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18064,2016-07-16 01:00:00,48.08998,-127.60605,10.1,54.8,48.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.3
18065,2016-07-16 02:00:00,35.89853,-128.2248,13.5,-109.6,306.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18066,2016-07-16 03:00:00,36.01255,-128.46643,14.0,-111.6,306.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18067,2016-07-16 04:00:00,48.24483,-126.70787,9.6,75.5,72.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.3
18068,2016-07-16 05:00:00,36.25568,-128.98705,13.8,-110.6,308.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18069,2016-07-16 06:00:00,48.32458,-126.24248,9.7,80.9,75.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.3
18070,2016-07-16 07:00:00,48.34911,-126.00177,9.6,82.3,74.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.3
18071,2016-07-16 08:00:00,36.59852,-129.73662,14.0,-109.6,306.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18072,2016-07-16 09:00:00,36.72028,-130.00728,14.4,-110.6,305.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18073,2016-07-16 10:00:00,36.81692,-130.22768,14.3,-109.6,304.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18074,2016-07-16 11:00:00,36.92903,-130.47692,14.1,-108.6,304.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18075,2016-07-16 12:00:00,37.05227,-130.76727,14.3,-111.6,302.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18076,2016-07-16 13:00:00,37.1711,-131.04355,14.1,-112.6,303.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18077,2016-07-16 14:00:00,37.25025,-131.22255,14.2,-111.6,302.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
18078,2016-07-16 15:00:00,35.99552,-130.76502,20.1,126.0,124.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18079,2016-07-16 16:00:00,35.7943,-130.4081,19.8,124.0,122.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18080,2016-07-16 17:00:00,35.63207,-130.12272,19.9,124.0,123.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18081,2016-07-16 18:00:00,35.43367,-129.77832,19.5,123.0,121.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18082,2016-07-16 19:00:00,35.2228,-129.39955,20.1,126.0,126.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18083,2016-07-16 20:00:00,35.04472,-129.08888,20.1,124.0,123.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18084,2016-07-16 21:00:00,34.83567,-128.7336,19.5,128.0,127.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18085,2016-07-16 22:00:00,34.64652,-128.41665,19.6,126.0,125.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18086,2016-07-16 23:00:00,34.45377,-128.09415,20.0,126.0,125.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18087,2016-07-17 00:00:00,34.26192,-127.78402,19.8,127.0,126.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18088,2016-07-17 01:00:00,34.06302,-127.46572,19.8,125.0,123.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18089,2016-07-17 02:00:00,33.87053,-127.14567,19.9,126.0,124.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18090,2016-07-17 03:00:00,33.67113,-126.80598,19.6,125.0,125.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
18091,2016-07-17 04:00:00,32.04468,-131.97702,11.4,82.7,80.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18092,2016-07-17 05:00:00,32.07006,-131.75271,11.1,82.6,81.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18093,2016-07-17 06:00:00,32.09377,-131.52077,11.6,83.3,81.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18094,2016-07-17 07:00:00,32.11365,-131.30684,11.1,84.6,80.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18095,2016-07-17 08:00:00,32.13184,-131.09382,11.8,84.6,81.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18096,2016-07-17 09:00:00,32.15053,-130.81782,11.7,86.7,81.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18097,2016-07-17 10:00:00,32.16191,-130.62903,11.9,84.4,81.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18098,2016-07-17 11:00:00,32.18251,-130.37098,11.8,84.5,81.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18099,2016-07-17 12:00:00,32.20125,-130.16777,11.7,82.7,81.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18100,2016-07-17 13:00:00,32.22725,-129.94622,11.3,78.2,77.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18101,2016-07-17 14:00:00,32.2924,-129.69157,11.3,72.5,70.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18102,2016-07-17 15:00:00,32.33122,-129.5595,11.7,70.0,71.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18103,2016-07-17 16:00:00,32.35097,-129.30336,13.2,145.6,140.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18104,2016-07-17 17:00:00,32.1921,-129.13061,13.4,134.9,135.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18105,2016-07-17 18:00:00,32.01452,-128.92663,13.2,134.9,133.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18106,2016-07-17 19:00:00,31.84135,-128.72945,13.3,135.5,133.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18107,2016-07-17 20:00:00,31.71011,-128.56518,13.4,133.0,130.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18108,2016-07-17 21:00:00,31.56528,-128.33862,13.4,125.9,124.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18109,2016-07-17 22:00:00,31.44244,-128.14506,13.2,127.0,124.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18110,2016-07-17 23:00:00,31.30595,-127.92644,13.1,125.8,124.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18111,2016-07-18 00:00:00,31.17844,-127.72222,13.1,126.1,125.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18112,2016-07-18 01:00:00,31.08053,-127.56294,12.9,124.8,125.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18113,2016-07-18 02:00:00,30.93174,-127.31713,12.9,125.6,124.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18114,2016-07-18 03:00:00,30.84222,-127.17047,13.3,125.7,124.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18115,2016-07-18 04:00:00,30.66756,-126.8845,13.2,125.6,124.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18116,2016-07-18 05:00:00,30.54621,-126.68128,13.2,123.5,124.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18117,2016-07-18 06:00:00,30.43283,-126.47098,13.4,121.9,119.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18118,2016-07-18 07:00:00,30.31391,-126.24266,13.3,119.0,117.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18119,2016-07-18 08:00:00,30.20862,-126.01989,13.2,118.7,117.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
18120,2016-07-18 09:00:00,28.37271,-131.97652,13.7,38.8,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18121,2016-07-18 10:00:00,28.54061,-131.82913,14.0,38.6,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18122,2016-07-18 11:00:00,28.74457,-131.65511,13.8,36.6,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18123,2016-07-18 12:00:00,28.92695,-131.49704,13.9,36.2,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18124,2016-07-18 13:00:00,29.09431,-131.35187,14.2,34.3,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18125,2016-07-18 14:00:00,29.2578,-131.20853,14.1,38.2,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18126,2016-07-18 15:00:00,29.41027,-131.07394,14.0,35.0,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18127,2016-07-18 16:00:00,29.5674,-130.94063,14.2,39.7,40.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18128,2016-07-18 17:00:00,29.84574,-130.69452,14.1,38.7,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18129,2016-07-18 18:00:00,30.03437,-130.52484,14.0,38.5,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18130,2016-07-18 19:00:00,30.17724,-130.40028,13.9,35.8,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18131,2016-07-18 20:00:00,30.33119,-130.26319,14.1,38.8,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18132,2016-07-18 21:00:00,30.54153,-130.0777,14.0,36.9,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18133,2016-07-18 22:00:00,30.76641,-129.87672,13.9,38.6,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18134,2016-07-18 23:00:00,30.92957,-129.72941,14.1,37.0,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18135,2016-07-19 00:00:00,31.12126,-129.5586,14.0,37.4,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18136,2016-07-19 01:00:00,31.29209,-129.4095,14.4,35.4,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18137,2016-07-19 02:00:00,31.5122,-129.21817,14.1,38.4,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18138,2016-07-19 03:00:00,31.70368,-129.04474,14.1,36.8,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18139,2016-07-19 04:00:00,31.88045,-128.88256,13.8,38.4,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18140,2016-07-19 05:00:00,32.0766,-128.70832,14.1,34.3,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18141,2016-07-19 06:00:00,32.25926,-128.54087,13.7,39.9,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18142,2016-07-19 07:00:00,32.42645,-128.3891,13.9,37.2,35.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18143,2016-07-19 08:00:00,32.61374,-128.2221,13.5,38.7,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18144,2016-07-19 09:00:00,32.81441,-128.03558,13.9,36.5,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18145,2016-07-19 10:00:00,32.97991,-127.88046,13.8,34.6,33.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18146,2016-07-19 11:00:00,33.18345,-127.70106,14.0,35.7,35.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18147,2016-07-19 12:00:00,33.359,-127.5461,13.6,38.4,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18148,2016-07-19 13:00:00,33.47863,-127.43598,14.0,37.8,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18149,2016-07-19 14:00:00,33.72843,-127.20754,13.9,35.9,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18150,2016-07-19 15:00:00,33.90144,-127.04149,15.8,39.3,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18151,2016-07-19 16:00:00,34.15892,-126.80752,11.8,40.1,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18152,2016-07-19 17:00:00,34.32689,-126.65336,12.9,37.3,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18153,2016-07-19 18:00:00,34.4917,-126.49882,12.5,36.2,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18154,2016-07-19 19:00:00,34.66428,-126.34226,13.8,35.1,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18155,2016-07-19 20:00:00,34.82493,-126.18415,12.2,36.1,34.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18156,2016-07-19 21:00:00,34.99793,-126.02899,12.2,35.8,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18157,2016-07-19 22:00:00,35.01749,-126.01013,12.5,39.5,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
18176,2016-07-20 17:00:00,34.64569,-128.42927,13.0,125.8,126.0,IMO9430844,70.0,under way using engine,190.0,32.0,11.8
18177,2016-07-20 18:00:00,34.55621,-128.28221,13.0,125.0,127.0,IMO9430844,70.0,under way using engine,190.0,32.0,11.8
18178,2016-07-20 19:00:00,48.5377,-126.08325,13.9,-136.6,273.0,IMO9215634,79.0,under way using engine,278.0,40.0,11.5
18179,2016-07-20 20:00:00,48.54816,-126.38682,13.2,-136.2,273.0,IMO9215634,79.0,under way using engine,278.0,40.0,11.5
18180,2016-07-20 21:00:00,48.55947,-126.74511,12.7,-137.3,271.0,IMO9215634,79.0,under way using engine,278.0,40.0,11.5
18181,2016-07-20 22:00:00,33.95164,-127.31539,12.9,127.6,123.0,IMO9430844,70.0,under way using engine,190.0,32.0,11.8
18182,2016-07-20 23:00:00,48.5841,-127.3355,12.3,-137.8,270.0,IMO9215634,79.0,under way using engine,278.0,40.0,11.5
18183,2016-07-21 00:00:00,48.58991,-127.63903,12.5,-140.6,269.0,IMO9215634,79.0,under way using engine,278.0,40.0,11.5
18184,2016-07-21 01:00:00,47.88951,-128.21634,13.7,70.9,73.0,IMO9384980,70.0,under way using engine,222.0,32.0,9.4
18185,2016-07-21 02:00:00,47.92785,-128.04142,13.7,74.8,76.0,IMO9384980,70.0,under way using engine,222.0,32.0,9.4
18186,2016-07-21 03:00:00,48.02789,-127.54433,13.7,72.7,73.0,IMO9384980,70.0,under way using engine,222.0,32.0,6.1
18187,2016-07-21 04:00:00,48.09469,-127.20731,13.6,73.9,74.0,IMO9384980,70.0,under way using engine,222.0,32.0,6.1
18188,2016-07-21 05:00:00,48.14995,-126.94443,13.4,71.6,72.0,IMO9384980,70.0,under way using engine,222.0,32.0,6.1
18189,2016-07-21 06:00:00,48.22463,-126.56819,13.3,73.6,71.0,IMO9384980,70.0,under way using engine,222.0,32.0,6.1
18190,2016-07-21 07:00:00,48.27601,-126.33035,13.3,73.7,71.0,IMO9384980,70.0,under way using engine,222.0,32.0,6.1
18191,2016-07-21 08:00:00,48.34245,-126.00033,13.5,70.2,71.0,IMO9384980,70.0,under way using engine,222.0,32.0,6.1
18192,2016-07-21 09:00:00,41.97178,-126.1675,12.6,-50.5,357.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18193,2016-07-21 10:00:00,42.29346,-126.17333,12.7,-50.9,2.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18194,2016-07-21 11:00:00,42.48388,-126.16342,11.9,-50.0,1.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18195,2016-07-21 12:00:00,42.69238,-126.16488,12.2,-52.7,357.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18196,2016-07-21 13:00:00,42.90345,-126.16708,12.7,0.1,0.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18197,2016-07-21 14:00:00,43.11904,-126.16382,12.9,-50.3,357.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18198,2016-07-21 15:00:00,43.31381,-126.16767,12.5,0.1,358.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18199,2016-07-21 16:00:00,43.53632,-126.18753,12.9,-61.5,345.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18200,2016-07-21 17:00:00,43.7512,-126.16825,13.0,6.6,3.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18201,2016-07-21 18:00:00,43.92126,-126.16627,12.7,3.7,0.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18202,2016-07-21 19:00:00,44.18093,-126.16303,12.3,2.4,0.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18203,2016-07-21 20:00:00,44.37405,-126.16334,11.8,-51.8,356.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18204,2016-07-21 21:00:00,44.58508,-126.16325,12.0,-52.4,355.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18205,2016-07-21 22:00:00,44.69117,-126.16525,12.1,-50.3,356.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18206,2016-07-21 23:00:00,44.93071,-126.1599,11.7,4.2,2.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18207,2016-07-22 00:00:00,45.16128,-126.16545,12.1,0.7,359.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18208,2016-07-22 01:00:00,45.37679,-126.16657,11.8,0.1,359.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18209,2016-07-22 02:00:00,45.54942,-126.16479,12.0,0.4,359.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18210,2016-07-22 03:00:00,45.75003,-126.16748,12.3,-53.9,353.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18211,2016-07-22 04:00:00,45.94208,-126.1655,12.2,0.9,359.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18212,2016-07-22 05:00:00,46.13502,-126.16493,12.2,-52.0,355.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18213,2016-07-22 06:00:00,46.31057,-126.16599,12.7,-49.9,357.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18214,2016-07-22 07:00:00,46.43388,-126.16668,12.5,-50.4,357.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18215,2016-07-22 08:00:00,46.81855,-126.17036,12.7,0.7,359.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18216,2016-07-22 09:00:00,46.8548,-126.17029,12.5,-50.0,359.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18217,2016-07-22 10:00:00,47.15845,-126.17071,12.7,-53.1,356.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18218,2016-07-22 11:00:00,47.41565,-126.16778,12.6,0.9,0.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18219,2016-07-22 12:00:00,47.65565,-126.16553,12.5,0.9,0.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18220,2016-07-22 13:00:00,47.85576,-126.16453,12.4,0.1,356.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18221,2016-07-22 14:00:00,48.05081,-126.12062,13.0,41.8,40.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18222,2016-07-22 15:00:00,48.12039,-126.03015,13.0,39.2,37.0,IMO9432529,70.0,under way using engine,175.0,29.0,6.6
18246,2016-07-23 15:00:00,48.52972,-126.22095,18.2,-141.6,270.0,IMO9319753,70.0,under way using engine,199.0,32.0,8.8
18247,2016-07-23 16:00:00,48.52993,-126.60317,15.1,-137.6,274.0,IMO9319753,70.0,under way using engine,199.0,32.0,8.8
18248,2016-07-23 17:00:00,48.53457,-127.04292,15.2,-138.6,272.0,IMO9319753,70.0,under way using engine,199.0,32.0,8.8
18249,2016-07-23 18:00:00,48.55727,-127.40487,15.0,-149.6,260.0,IMO9319753,70.0,under way using engine,199.0,32.0,8.8
18250,2016-07-23 19:00:00,48.54113,-127.79785,15.1,-141.6,268.0,IMO9319753,70.0,under way using engine,199.0,32.0,8.8
18251,2016-07-23 20:00:00,48.53943,-128.16623,14.7,-139.6,269.0,IMO9319753,70.0,under way using engine,199.0,32.0,8.8
18252,2016-07-23 21:00:00,48.54108,-128.4848,14.3,-141.6,268.0,IMO9319753,70.0,under way using engine,199.0,32.0,8.8
18253,2016-07-23 22:00:00,48.54027,-128.81987,15.0,-140.6,271.0,IMO9319753,70.0,under way using engine,199.0,32.0,8.8
18254,2016-07-23 23:00:00,48.54123,-128.9197,14.6,-139.6,272.0,IMO9319753,70.0,under way using engine,199.0,32.0,8.8
18315,2016-07-26 12:00:00,30.92663,-131.99207,16.7,112.0,109.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18316,2016-07-26 13:00:00,30.84552,-131.75423,16.5,110.0,106.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18317,2016-07-26 14:00:00,30.7268,-131.40745,16.7,109.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18318,2016-07-26 15:00:00,30.61427,-131.10487,17.2,126.0,126.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18319,2016-07-26 16:00:00,30.47275,-130.86813,16.4,104.0,100.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18320,2016-07-26 17:00:00,30.43778,-130.5591,15.8,89.0,85.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18321,2016-07-26 18:00:00,30.44037,-130.2361,16.2,88.0,86.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18322,2016-07-26 19:00:00,30.4439,-129.96118,16.4,89.0,87.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18323,2016-07-26 20:00:00,30.44463,-129.6221,16.4,89.0,88.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18324,2016-07-26 21:00:00,30.4468,-129.28718,16.3,88.0,87.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18325,2016-07-26 22:00:00,30.44865,-128.99303,16.4,88.0,86.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18326,2016-07-26 23:00:00,30.45085,-128.64365,16.5,90.0,88.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18327,2016-07-27 00:00:00,30.4571,-128.33963,16.5,90.0,88.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18328,2016-07-27 01:00:00,30.45455,-128.00657,16.6,89.0,88.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18329,2016-07-27 02:00:00,30.45513,-127.72527,16.5,91.0,89.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18330,2016-07-27 03:00:00,30.41615,-127.39375,17.1,110.0,108.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18331,2016-07-27 04:00:00,30.29342,-127.06655,16.9,113.0,112.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18332,2016-07-27 05:00:00,30.19327,-126.79863,17.1,113.0,111.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18333,2016-07-27 06:00:00,30.06622,-126.46128,17.1,113.0,112.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18334,2016-07-27 07:00:00,29.95568,-126.16918,17.1,114.0,113.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
18335,2016-07-27 08:00:00,29.90977,-126.05073,17.3,113.0,113.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
